Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LandNotFlat,Shed,NoGarage,NFloors,SplitLvl,LvlFinished,RoofMatlCompShg,YearRemodDiff,OverallGoodQual,OverallPoorQual,OverallGoodCond,OverallPoorCond,LotDepth,LotShapeRatio,GrLivLotRatio,HouseLotAreaRatio,HouseLotAreaDiff,Garage1stFlrRatio,GrLiv1stFlrRatio,FloorsSFRatio,Bsmt1stFlrRatio,Bsmt2FlrRatio,Bsmt1FlrRatio,OverallQualCond,RailroadNearby,RoadNearby,PosSiteNearby,Bath,BsmtBath,BathTotal,QualTimes1stFlSF,QualTimes2ndFlSF,QualTimesGrLivArea,QualTimesLotArea,QualTimesGarageArea,QualTimesBath,QualTimesKitchen,CondTimes1stFlSF,CondTimes2ndFlSF,CondTimesGrLivArea,CondTimesLotArea,CondTimesGarageArea,CondTimesBath,CondTimesKitchen,GarageQualTimesArea,GarageCondTimesArea,GarageQualCond,ExterQualTimesLotArea,ExterQualTimesGrLivArea,ExterQualTimes1stFlrSF,ExterCondTimesLotArea,ExterCondTimesGrLivArea,ExterCondTimes1stFlrSF,RealEstateVol
1386,50,RM,40,5436,4,Lvl,4,Inside,1,IDOTRR,1Fam,4,8,1922,2007,Gable,VinylSd,VinylSd,None,0,3,4,BrkTil,3,3,1,3,735,0,0,61,796,GasA,4,1,SBrkr,796,358,0,1154,1,0,1,0,3,1,4,7,6,0,Detchd,1922,Unf,1,240,3,3,0,0,96,0,0,0,0,3,0,5,2010,WD,Normal,125500,0,0,0,1.5,0,1,1,85,0,1,3,0,135.90000000000001,1.22303986704,0.21228844738800001,0.146431199411,-4640,0.30150753768799998,0.31022530329300002,0.44974874371899998,1,0,0.92336683417099996,32,0,0,0,1,1,2,3184,1432,4616,21744,960,8,4,6368,2864,9232,43488,1920,16,8,720,720,9,16308,3462,2388,21744,4616,3184,8564268
1387,60,RL,80,16692,3,Lvl,4,Inside,1,NWAmes,1Fam,7,5,1978,1978,Gable,Plywood,Plywood,BrkFace,184,3,3,CBlock,4,3,1,3,790,1,469,133,1392,GasA,3,1,SBrkr,1392,1392,0,2784,1,0,3,1,5,1,4,12,6,2,Attchd,1978,RFn,2,564,3,3,2,0,112,0,0,440,519,3,2000,7,2006,WD,Normal,250000,0,0,0,2,0,0,1,0,2,0,0,0,208.65000000000001,0.95863157236399998,0.16678648454299999,0.083393242271700002,-15300,0.40517241379300001,0.5,1,1,0.33692528735600002,0.56752873563200001,35,1,0,0,4,1,5,9744,9744,19488,116844,3948,35,7,6960,6960,13920,83460,2820,25,5,1692,1692,9,50076,8352,4176,50076,8352,4176,12275141
1388,50,RM,60,8520,4,Lvl,4,Inside,1,OldTown,1Fam,6,7,1916,1950,Gable,Stucco,Stucco,None,0,3,4,BrkTil,3,3,1,2,168,1,546,0,714,GasW,3,0,SBrkr,1664,862,0,2526,0,0,2,0,5,1,4,10,6,1,Detchd,1916,Unf,1,216,3,3,2,88,15,0,0,0,0,2,0,8,2007,other,Family,136000,0,0,0,1.5,0,1,1,34,1,0,2,0,142,0.86148249537900001,0.29647887323900002,0.195305164319,-6856,0.12980769230799999,0.34125098970700002,0.51802884615400002,0.42908653846200001,0.328125,0.100961538462,42,0,1,0,2,0,2,9984,5172,15156,51120,1296,12,6,11648,6034,17682,59640,1512,14,7,648,648,9,25560,7578,4992,34080,10104,6656,7357643
1389,20,RL,42,14892,3,HLS,4,CulDSac,1,Gilbert,1Fam,9,5,2006,2007,Gable,VinylSd,VinylSd,Stone,160,5,3,PConc,5,3,4,5,1320,0,0,426,1746,GasA,5,1,SBrkr,1746,0,0,1746,1,0,2,0,3,1,5,7,6,2,Attchd,2006,Fin,3,758,3,3,2,201,39,0,0,0,0,-1,0,10,2009,WD,Normal,377500,1,0,0,1,0,0,1,1,4,0,0,0,354.57142857100001,2.1332401984299998,0.11724415793699999,0.11724415793699999,-13146,0.43413516609399999,0,0,1,0,0.75601374570400004,45,0,0,0,2,1,3,15714,0,15714,134028,6822,27,9,8730,0,8730,74460,3790,15,5,2274,2274,9,74460,8730,8730,44676,5238,5238,4730578
1390,50,RM,60,6000,4,Lvl,4,Inside,1,BrkSide,1Fam,6,6,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,3,4,1,4,375,0,0,360,735,GasA,5,1,SBrkr,869,349,0,1218,0,1,1,0,3,1,3,6,6,1,Detchd,2003,Unf,2,440,3,3,2,0,0,0,0,0,0,-1,0,3,2007,WD,Normal,131000,0,0,0,1.5,0,1,1,9,1,0,1,0,100,0.51082562376600005,0.20300000000000001,0.144833333333,-5131,0.50632911392400004,0.28653530377699998,0.40161104718099999,0.84579976985000005,0,0.43153049482200001,36,0,0,0,1,1,2,5214,2094,7308,36000,2640,12,6,5214,2094,7308,36000,2640,12,6,1320,1320,9,18000,3654,2607,24000,4872,3476,4061059
1391,20,RL,70,9100,4,Lvl,4,Inside,1,CollgCr,1Fam,7,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,244,4,3,PConc,4,3,3,5,1400,0,0,125,1525,GasA,5,1,SBrkr,1525,0,0,1525,1,0,2,0,3,1,4,6,6,0,Attchd,2000,RFn,2,541,3,3,2,219,36,0,0,0,0,-1,0,9,2006,WD,Normal,235000,0,0,0,1,0,0,1,0,2,0,0,0,130,0.61903920840600002,0.16758241758199999,0.16758241758199999,-7575,0.35475409836100003,0,0,1,0,0.91803278688500001,35,0,0,0,2,1,3,10675,0,10675,63700,3787,21,7,7625,0,7625,45500,2705,15,5,1623,1623,9,36400,6100,6100,27300,4575,4575,3356533
1392,90,RL,65,8944,4,Lvl,4,Inside,1,NAmes,Duplex,5,5,1967,1967,Gable,Plywood,Plywood,None,0,3,3,CBlock,3,3,1,0,0,0,0,1584,1584,GasA,3,1,SBrkr,1584,0,0,1584,0,0,2,0,4,2,3,8,4,0,Detchd,1967,Unf,3,792,3,3,2,0,152,0,0,0,0,-1,0,4,2009,WD,Normal,124000,0,0,0,1,0,0,1,0,0,0,0,0,137.59999999999999,0.74996365560400002,0.17710196780000001,0.17710196780000001,-7360,0.5,0,0,1,0,0,25,0,0,0,2,0,2,7920,0,7920,44720,3960,10,10,7920,0,7920,44720,3960,10,10,2376,2376,9,26832,4752,4752,26832,4752,4752,4723700
1393,85,RL,68,7838,4,Lvl,4,Inside,1,NAmes,1Fam,5,5,1967,1967,Gable,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,3,4,769,0,0,95,864,GasA,3,1,SBrkr,900,0,0,900,1,0,1,0,3,1,3,6,6,1,Attchd,1967,RFn,1,288,3,3,2,175,144,0,0,0,0,1,0,12,2006,WD,Normal,123000,0,0,0,2,1,0,1,0,0,0,0,0,115.264705882,0.52772356840699997,0.114825210513,0.114825210513,-6938,0.32000000000000001,0,0,0.95999999999999996,0,0.85444444444400003,25,0,0,0,1,1,2,4500,0,4500,39190,1440,10,5,4500,0,4500,39190,1440,10,5,864,864,9,23514,2700,2700,23514,2700,2700,2226540
1394,190,RM,60,10800,4,Lvl,4,Inside,1,OldTown,2fmCon,6,7,1905,2000,Gable,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,2,3,1,0,0,0,0,482,482,GasA,5,0,SBrkr,1221,691,0,1912,0,0,2,0,3,2,3,7,6,1,Detchd,2003,Unf,2,672,4,3,2,0,25,212,0,0,0,-1,0,4,2008,WD,Normal,163000,0,0,0,1.5,0,1,1,95,1,0,2,0,180,1.09861228867,0.17703703703699999,0.113055555556,-9579,0.55036855036900001,0.36140167363999998,0.56592956592999999,0.39475839475800001,0,0,42,0,0,0,2,0,2,7326,4146,11472,64800,4032,12,12,8547,4837,13384,75600,4704,14,14,2688,2016,12,32400,5736,3663,32400,5736,3663,4141627
1395,120,RL,53,4045,4,Lvl,4,Inside,1,Blmngtn,TwnhsE,7,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,45,4,3,PConc,4,3,3,5,1070,0,0,286,1356,GasA,5,1,SBrkr,1500,0,0,1500,1,0,2,0,2,1,4,6,6,1,Attchd,2006,Fin,3,648,3,3,2,161,20,0,0,0,0,-1,0,10,2006,New,Partial,246578,0,0,0,1,0,0,1,0,2,0,0,0,76.320754717,0.36465300238800002,0.37082818294199998,0.37082818294199998,-2545,0.432,0,0,0.90400000000000003,0,0.71333333333299997,35,0,0,0,2,1,3,10500,0,10500,28315,4536,21,7,7500,0,7500,20225,3240,15,5,1944,1944,9,16180,6000,6000,12135,4500,4500,4136561
1396,60,RL,88,12665,3,Lvl,4,Inside,1,Timber,1Fam,8,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,245,4,3,PConc,4,4,4,0,0,0,0,1094,1094,GasA,5,1,SBrkr,1133,1349,0,2482,0,0,2,1,4,1,4,9,6,1,BuiltIn,2005,Fin,3,642,3,3,2,144,39,0,0,0,0,-1,0,2,2007,WD,Normal,281213,0,0,0,2,0,0,1,1,3,0,0,0,143.92045454500001,0.49192393347899999,0.195973154362,0.089459139360399995,-11532,0.56663724624900003,0.54351329572899998,1.1906443071499999,0.96557811120899995,0,0,40,0,0,0,3,0,3,9064,10792,19856,101320,5136,24,8,5665,6745,12410,63325,3210,15,5,1926,1926,9,50660,9928,4532,37995,7446,3399,1410414
1397,20,RL,69,57200,3,Bnk,4,Inside,3,Timber,1Fam,5,5,1948,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,3,3,353,2,334,60,747,GasA,3,1,SBrkr,1687,0,0,1687,1,0,1,0,3,1,3,7,5,2,Detchd,1966,Unf,2,572,3,3,0,0,0,50,0,0,0,-1,0,6,2010,WD,Normal,160000,1,0,0,1,0,0,1,2,0,0,0,0,828.985507246,2.48609616817,0.029493006993,0.029493006993,-55513,0.33906342620000002,0,0,0.44279786603400001,0.197984588026,0.20924718435100001,25,0,0,0,1,1,2,8435,0,8435,286000,2860,10,5,8435,0,8435,286000,2860,10,5,1716,1716,9,171600,5061,5061,171600,5061,5061,6539025
1398,70,RM,51,6120,4,Lvl,4,Inside,1,BrkSide,1Fam,5,8,1920,2004,Gable,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,2,0,0,0,0,939,939,GasA,5,1,SBrkr,939,574,0,1513,0,0,1,1,4,1,3,8,6,0,Detchd,1933,Unf,1,180,2,2,0,24,0,150,0,0,0,-1,0,5,2007,WD,Normal,137500,0,0,0,2,0,0,1,84,0,0,3,0,120,0.85566611005799997,0.24722222222199999,0.15343137254899999,-5181,0.19169329073499999,0.37937871777900001,0.61128860489900005,1,0,0,40,0,0,0,2,0,2,4695,2870,7565,30600,900,10,5,7512,4592,12104,48960,1440,16,8,360,360,4,18360,4539,2817,18360,4539,2817,7304561
1399,50,RL,60,7200,4,Lvl,4,Inside,1,NAmes,1Fam,5,4,1950,1982,Gable,VinylSd,Wd Sdng,None,0,3,3,CBlock,3,3,1,2,180,3,352,676,1208,GasA,4,1,FuseA,1136,768,0,1904,1,0,1,1,3,1,3,7,5,0,Attchd,1950,Unf,1,240,3,3,2,0,0,168,0,0,0,4,0,5,2009,WD,Normal,138000,0,0,0,1.5,0,1,1,32,0,0,0,1,120,0.69314718056000002,0.264444444444,0.15777777777800001,-6064,0.21126760563399999,0.40336134453799999,0.67605633802800003,1.06338028169,0.30985915492999999,0.15845070422499999,20,0,0,0,2,1,3,5680,3840,9520,36000,1200,15,5,4544,3072,7616,28800,960,12,4,720,720,9,21600,5712,3408,21600,5712,3408,6085869
1400,50,RL,51,6171,4,Lvl,4,Inside,1,SWISU,1Fam,6,6,1925,1990,Gable,WdShing,Wd Shng,None,0,3,3,BrkTil,3,3,1,3,264,0,0,712,976,GasA,5,1,SBrkr,1160,448,0,1608,0,0,2,1,3,1,4,7,6,1,Detchd,1925,Unf,1,216,2,3,2,147,16,0,0,0,0,3,0,10,2009,WD,Normal,137450,0,0,0,1.5,0,1,1,65,1,0,1,0,121,0.86396491287199995,0.260573650948,0.187976016853,-5011,0.18620689655200001,0.27860696517400002,0.38620689655200002,0.84137931034500002,0,0.22758620689699999,36,0,0,0,3,0,3,6960,2688,9648,37026,1296,18,6,6960,2688,9648,37026,1296,18,6,432,648,6,18513,4824,3480,18513,4824,3480,4730578
1401,50,RM,50,6000,4,Lvl,4,Corner,1,BrkSide,1Fam,6,7,1929,1950,Gable,WdShing,Wd Shng,None,0,3,3,BrkTil,3,3,1,0,0,0,0,862,862,GasA,3,1,SBrkr,950,208,0,1158,0,0,1,0,3,1,3,5,6,1,BuiltIn,1929,RFn,1,208,3,3,2,0,0,112,0,0,0,-1,0,7,2008,WD,Normal,120000,0,0,0,1.5,0,1,1,21,1,0,2,0,120,0.87546873735399999,0.193,0.15833333333300001,-5050,0.21894736842099999,0.17962003454200001,0.21894736842099999,0.90736842105299997,0,0,42,0,0,0,1,0,1,5700,1248,6948,36000,1248,6,6,6650,1456,8106,42000,1456,7,7,624,624,9,18000,3474,2850,18000,3474,2850,8553570
1402,60,RL,62,7415,3,Lvl,4,Inside,1,Gilbert,1Fam,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0,3,3,PConc,3,3,1,5,759,0,0,80,839,GasA,5,1,SBrkr,864,729,0,1593,1,0,2,1,3,1,3,8,6,1,Attchd,2004,Fin,2,398,3,3,2,100,75,0,0,0,0,-1,0,4,2008,WD,Normal,193000,0,0,0,2,0,0,1,0,1,0,0,0,119.59677419400001,0.65699148448199995,0.214834794336,0.11652056641899999,-6551,0.46064814814799998,0.45762711864400002,0.84375,0.97106481481499995,0,0.87847222222200005,30,0,0,0,3,1,4,5184,4374,9558,44490,2388,24,6,4320,3645,7965,37075,1990,20,5,1194,1194,9,22245,4779,2592,22245,4779,2592,4141627
1403,20,RL,64,6762,4,Lvl,4,Inside,1,CollgCr,1Fam,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,4,3,0,0,0,0,1286,1286,GasA,5,1,SBrkr,1294,0,0,1294,0,0,2,0,2,1,4,6,6,1,Attchd,2006,RFn,2,662,3,3,2,168,55,0,0,0,0,-1,0,7,2006,New,Partial,193879,0,0,0,1,0,0,1,0,2,0,0,0,105.65625,0.50130781654800005,0.191363501923,0.191363501923,-5468,0.51159196290599995,0,0,0.99381761978399996,0,0,35,0,0,0,2,0,2,9058,0,9058,47334,4634,14,7,6470,0,6470,33810,3310,10,5,1986,1986,9,27048,5176,5176,20286,3882,3882,12275141
1404,20,RL,49,15256,3,Lvl,4,CulDSac,1,Somerst,1Fam,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,84,4,3,PConc,4,3,4,5,929,0,0,556,1485,GasA,5,1,SBrkr,1464,0,0,1464,1,0,2,0,3,1,4,6,6,0,Attchd,2007,Unf,3,754,3,3,2,168,160,0,0,0,0,-1,0,8,2007,WD,Normal,282922,0,0,0,1,0,0,1,0,3,0,0,0,311.346938776,1.84908755106,0.095962244362900004,0.095962244362900004,-13792,0.51502732240399995,0,0,1.0143442623000001,0,0.63456284152999998,40,1,0,0,2,1,3,11712,0,11712,122048,6032,24,8,7320,0,7320,76280,3770,15,5,2262,2262,9,61024,5856,5856,45768,4392,4392,7357643
1405,50,RL,60,10410,4,Lvl,4,Corner,1,OldTown,1Fam,3,4,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,1,0,0,0,0,672,672,GasA,3,1,SBrkr,694,520,0,1214,0,0,1,0,3,1,3,6,6,0,Detchd,1998,Unf,3,936,3,3,2,216,0,160,0,0,0,3,0,1,2006,WD,Family,105000,0,0,0,1.5,0,1,1,35,0,2,0,1,173.5,1.06183303716,0.116618635927,0.0666666666667,-9716,1.3487031700300001,0.428336079077,0.74927953890499999,0.96829971181600005,0,0,12,0,1,0,1,0,1,2082,1560,3642,31230,2808,3,3,2776,2080,4856,41640,3744,4,4,2808,2808,9,31230,3642,2082,31230,3642,2082,2010900
1406,120,RM,44,3842,3,HLS,4,Inside,2,Crawfor,TwnhsE,8,5,2004,2005,Hip,CemntBd,CmentBd,Stone,174,4,3,PConc,5,3,4,5,1373,0,0,221,1594,GasA,5,1,SBrkr,1646,0,0,1646,1,1,2,0,2,1,4,5,6,1,Attchd,2004,Fin,2,482,3,3,2,128,53,0,0,155,0,-1,0,1,2008,WD,Normal,275000,1,0,0,1,0,0,1,1,3,0,0,0,87.318181818200003,0.68536907549199999,0.42842269651199999,0.42842269651199999,-2196,0.29283110571100002,0,0,0.96840826245400002,0,0.83414337788600001,40,0,0,0,2,2,4,13168,0,13168,30736,3856,32,8,8230,0,8230,19210,2410,20,5,1446,1446,9,15368,6584,6584,11526,4938,4938,2320561
1407,85,RL,70,8445,4,Lvl,4,Corner,1,CollgCr,1Fam,5,7,1972,2007,Gable,HdBoard,Wd Shng,None,0,3,3,CBlock,4,3,3,5,656,0,0,112,768,GasA,3,1,SBrkr,768,0,0,768,1,0,1,0,2,1,3,5,6,0,Detchd,1988,Unf,2,396,3,3,2,58,0,0,0,0,0,3,0,3,2009,WD,Normal,133000,0,0,0,2,1,0,1,35,0,0,2,0,120.642857143,0.54433934514299998,0.090941385435200001,0.090941385435200001,-7677,0.515625,0,0,1,0,0.85416666666700003,35,0,0,0,1,1,2,3840,0,3840,42225,1980,10,5,5376,0,5376,59115,2772,14,7,1188,1188,9,25335,2304,2304,25335,2304,2304,3259400
1408,20,RL,69,8780,3,Lvl,4,Corner,1,Mitchel,1Fam,5,5,1985,1985,Gable,HdBoard,Plywood,None,0,3,3,CBlock,3,3,1,4,625,0,0,208,833,GasA,5,1,SBrkr,833,0,0,833,1,0,1,0,3,1,3,5,6,0,-1.0,1980,-1.0,0,0,-1,-1,2,0,0,0,0,0,0,3,0,3,2009,WD,Normal,112000,0,0,1,1,0,0,1,0,0,0,0,0,127.24637681199999,0.61201867743500005,0.094874715262000003,0.094874715262000003,-7947,0,0,0,1,0,0.75030012004799995,25,0,0,0,1,1,2,4165,0,4165,43900,0,10,5,4165,0,4165,43900,0,10,5,-1,-1,-1,26340,2499,2499,26340,2499,2499,3259400
1409,70,RM,60,7740,4,Lvl,4,Inside,1,OldTown,1Fam,4,7,1910,1950,Gable,VinylSd,VinylSd,None,0,3,3,CBlock,2,3,1,0,0,0,0,622,622,GasA,4,1,SBrkr,741,622,0,1363,0,0,1,0,3,1,3,6,6,0,Detchd,1966,Unf,2,528,3,3,2,0,0,0,0,168,0,-1,0,6,2010,WD,Normal,125500,0,0,0,2,0,0,1,40,0,1,2,0,129,0.76546784213999997,0.176098191214,0.095736434108499996,-6999,0.71255060728700004,0.456346294938,0.83940620782700004,0.83940620782700004,0,0,28,0,0,0,1,0,1,2964,2488,5452,30960,2112,4,4,5187,4354,9541,54180,3696,7,7,1584,1584,9,23220,4089,2223,23220,4089,2223,6539025
1410,60,RL,46,20544,3,Lvl,4,CulDSac,1,NWAmes,1Fam,7,6,1986,1991,Gable,Plywood,Plywood,BrkFace,123,3,4,CBlock,4,3,1,0,0,0,0,791,791,GasA,4,1,SBrkr,1236,857,0,2093,0,0,2,1,3,1,3,7,6,1,Attchd,1986,Fin,2,542,3,3,2,364,63,0,0,0,0,3,0,11,2008,WD,Normal,215000,0,0,0,2,0,0,1,5,2,0,1,0,446.60869565199999,2.2730414135100001,0.101878894081,0.060163551401900002,-19308,0.43851132686099997,0.40946010511199998,0.693365695793,0.63996763753999997,0,0,42,0,0,0,3,0,3,8652,5999,14651,143808,3794,21,7,7416,5142,12558,123264,3252,18,6,1626,1626,9,61632,6279,3708,82176,8372,4944,3586678
1411,60,RL,79,12420,4,Lvl,4,Inside,1,CollgCr,1Fam,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,5,666,0,0,278,944,GasA,5,1,SBrkr,944,896,0,1840,1,0,2,1,3,1,4,6,6,0,Attchd,2001,RFn,2,622,3,3,2,0,45,0,0,0,0,-1,0,6,2009,WD,Normal,230000,0,0,0,2,0,0,1,0,2,0,0,0,157.21518987300001,0.688167650553,0.14814814814800001,0.0760064412238,-11476,0.65889830508500002,0.486956521739,0.94915254237299995,1,0,0.70550847457599997,35,0,0,0,3,1,4,6608,6272,12880,86940,4354,28,7,4720,4480,9200,62100,3110,20,5,1866,1866,9,49680,7360,3776,37260,5520,2832,10812395
1412,50,RL,80,9600,4,Lvl,4,Inside,1,NAmes,1Fam,6,8,1950,2005,Gable,VinylSd,VinylSd,None,0,3,4,CBlock,3,3,1,3,120,0,0,736,856,GasA,5,1,SBrkr,1112,556,0,1668,0,0,1,1,3,1,3,6,5,0,Attchd,1950,Unf,1,271,3,3,2,0,0,0,0,0,0,3,0,9,2009,WD,Normal,140000,0,0,0,1.5,0,1,1,55,1,0,3,0,120,0.40546510810800002,0.17374999999999999,0.115833333333,-8488,0.24370503597099999,0.33333333333300003,0.5,0.76978417266200005,0,0.107913669065,48,0,0,0,2,0,2,6672,3336,10008,57600,1626,12,6,8896,4448,13344,76800,2168,16,8,813,813,9,28800,5004,3336,38400,6672,4448,3936987
1413,90,RL,60,7200,4,Lvl,4,Inside,1,NAmes,Duplex,4,5,1949,1950,Gable,BrkFace,Stone,None,0,3,3,Slab,-1,-1,-1,-1,0,-1,0,0,0,Wall,2,0,FuseF,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,Detchd,1956,Unf,2,420,3,3,2,0,0,0,0,0,0,-1,0,6,2009,WD,Normal,90000,0,0,0,1,0,0,1,1,0,1,0,0,120,0.69314718056000002,0.14444444444400001,0.14444444444400001,-6160,0.40384615384599998,0,0,0,0,0,20,0,0,0,2,0,2,4160,0,4160,28800,1680,8,8,5200,0,5200,36000,2100,10,10,1260,1260,9,21600,3120,3120,21600,3120,3120,10812395
1414,20,RL,88,10994,3,Lvl,4,Corner,1,SawyerW,1Fam,8,5,2005,2006,Gable,VinylSd,VinylSd,Stone,366,4,3,PConc,4,4,1,5,976,0,0,868,1844,GasA,5,1,SBrkr,1844,0,0,1844,1,0,2,0,2,1,4,7,6,1,Attchd,2005,Fin,2,620,3,3,2,165,44,0,0,0,0,-1,0,9,2009,other,Abnorml,257000,0,0,0,1,0,0,1,1,3,0,0,0,124.931818182,0.35043131946400002,0.167727851555,0.167727851555,-9150,0.33622559652900003,0,0,1,0,0.52928416485899998,40,0,0,0,2,1,3,14752,0,14752,87952,4960,24,8,9220,0,9220,54970,3100,15,5,1860,1860,9,43976,7376,7376,32982,5532,5532,3936987
1415,50,RL,64,13053,4,Bnk,4,Inside,1,BrkSide,1Fam,6,7,1923,2000,Gambrel,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,0,0,0,0,833,833,GasA,4,1,SBrkr,1053,795,0,1848,0,0,1,1,4,1,4,8,6,1,Detchd,1922,Unf,2,370,3,3,0,0,0,0,0,220,0,-1,0,6,2008,WD,Normal,207000,1,0,0,1.5,0,1,1,77,1,0,2,0,203.953125,1.1590071046699999,0.14157664904600001,0.080671110089599998,-12000,0.35137701804400001,0.43019480519499997,0.75498575498599996,0.79107312440599997,0,0,42,0,0,0,2,0,2,6318,4770,11088,78318,2220,12,6,7371,5565,12936,91371,2590,14,7,1110,1110,9,39159,5544,3159,39159,5544,3159,8656278
1416,120,RL,51,3635,4,Lvl,4,Inside,1,Blmngtn,TwnhsE,7,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,130,4,3,PConc,4,3,1,4,988,0,0,398,1386,GasA,5,1,SBrkr,1569,0,0,1569,0,1,2,0,1,1,4,7,6,1,Attchd,2007,RFn,3,660,3,3,2,143,20,0,0,0,0,-1,0,5,2009,WD,Normal,175900,0,0,0,1,0,0,1,0,2,0,0,0,71.274509803900003,0.33471312451899998,0.43163686382400002,0.43163686382400002,-2066,0.42065009560200001,0,0,0.88336520076500002,0,0.629700446144,35,0,0,0,2,1,3,10983,0,10983,25445,4620,21,7,7845,0,7845,18175,3300,15,5,1980,1980,9,14540,6276,6276,10905,4707,4707,6085869
1417,190,RM,60,11340,4,Lvl,4,Inside,1,OldTown,2fmCon,4,6,1885,1950,Gable,VinylSd,AsbShng,None,0,3,3,PConc,3,3,1,0,0,0,0,777,777,GasA,4,1,SBrkr,1246,1044,0,2290,0,0,2,0,4,2,3,11,6,0,Detchd,1971,Unf,2,560,3,3,0,0,0,114,0,0,0,-1,0,4,2010,WD,Normal,122500,0,0,0,2,0,0,1,65,0,1,1,0,189,1.14740245284,0.201940035273,0.10987654321,-10094,0.44943820224699998,0.455895196507,0.837881219904,0.62359550561800003,0,0,24,0,0,0,2,0,2,4984,4176,9160,45360,2240,8,8,7476,6264,13740,68040,3360,12,12,1680,1680,9,34020,6870,3738,34020,6870,3738,6682417
1418,60,RL,69,16545,3,Lvl,4,Inside,1,NoRidge,1Fam,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,731,4,3,PConc,4,3,2,5,781,0,0,503,1284,GasA,5,1,SBrkr,1310,1140,0,2450,1,0,2,1,3,1,4,7,6,1,Attchd,1998,Fin,3,1069,3,3,2,0,126,0,0,0,0,-1,0,5,2009,WD,Normal,340000,0,0,0,2,0,0,1,0,3,0,0,0,239.78260869600001,1.2456262111600001,0.14808099123599999,0.079177999395599996,-15235,0.81603053435100004,0.46530612244899999,0.87022900763400002,0.98015267175599996,0,0.59618320610700004,40,0,0,0,3,1,4,10480,9120,19600,132360,8552,32,8,6550,5700,12250,82725,5345,20,5,3207,3207,9,66180,9800,5240,49635,7350,3930,6085869
1419,20,RL,71,9204,4,Lvl,4,Inside,1,NAmes,1Fam,5,5,1963,1963,Gable,HdBoard,HdBoard,None,0,3,3,CBlock,3,3,1,3,25,2,872,247,1144,GasA,3,1,SBrkr,1144,0,0,1144,1,0,1,1,3,1,3,6,6,0,Detchd,1962,Unf,1,336,3,3,2,0,88,0,0,0,0,-1,0,8,2008,other,Normal,124000,0,0,0,1,0,0,1,0,0,0,0,0,129.633802817,0.60203369707300003,0.12429378531099999,0.12429378531099999,-8060,0.29370629370599999,0,0,1,0.76223776223799999,0.021853146853100001,25,0,0,0,2,1,3,5720,0,5720,46020,1680,15,5,5720,0,5720,46020,1680,15,5,1008,1008,9,27612,3432,3432,27612,3432,3432,5686232
1420,20,RL,69,16381,3,Lvl,4,Inside,1,Crawfor,1Fam,6,5,1969,1969,Gable,Plywood,Plywood,BrkFace,312,4,4,CBlock,3,3,3,2,1110,0,0,734,1844,GasA,4,1,SBrkr,1844,0,0,1844,1,0,2,0,3,1,4,7,6,1,Attchd,1969,RFn,2,540,3,3,2,0,73,216,0,0,0,-1,0,12,2006,WD,Normal,223000,0,0,0,1,0,0,1,0,1,0,0,0,237.40579710099999,1.23566439641,0.112569440205,0.112569440205,-14537,0.29284164859,0,0,1,0,0.60195227765699999,30,0,0,0,2,1,3,11064,0,11064,98286,3240,18,6,9220,0,9220,81905,2700,15,5,1620,1620,9,65524,7376,7376,65524,7376,7376,2226540
